Country,State,Year,City,"Pradhan Mantri Awas Yojana (Pmay) Investment Amount (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Central Assistance Sanctioned (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Central Assistance Released (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Houses Sanctioned (UOM:Number), Scaling Factor:1","Pradhan Mantri Awas Yojana (Pmay) Houses Grounded (UOM:Number), Scaling Factor:1","Pradhan Mantri Awas Yojana (Pmay) Houses Completed (UOM:Number), Scaling Factor:1"
India,Bihar,"Calendar Year (Jan - Dec), 2025","Parbatta, Town Panchayat",56.6800000000000000,13.0800000000000000,5.2300000000000000,872.0000000000000000,73.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Parsa Bazar, Town Panchayat",188.9700000000000000,52.4800000000000000,28.8700000000000000,3499.0000000000000000,2644.0000000000000000,704.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Patepur, Town Panchayat",45.3000000000000000,10.4600000000000000,4.1800000000000000,697.0000000000000000,298.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025",Patna Municipal Corporation,993.4400000000000000,148.7100000000000000,157.1100000000000000,6876.0000000000000000,6806.0000000000000000,6343.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Pauakhali, Town Panchayat",87.5600000000000000,20.2000000000000000,8.0800000000000000,1347.0000000000000000,440.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Pawapuri, Town Panchayat",42.3100000000000000,9.7700000000000000,3.9100000000000000,651.0000000000000000,242.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Phulparas, Town Panchayat",75.2700000000000000,17.3700000000000000,6.9500000000000000,1158.0000000000000000,83.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Phulwari Sharif, Municipality",71.4400000000000000,13.5700000000000000,13.2600000000000000,707.0000000000000000,665.0000000000000000,641.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Pipra, Town Panchayat",42.1200000000000000,9.7200000000000000,3.8900000000000000,648.0000000000000000,6.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Piro, Municipality",84.7000000000000000,23.7200000000000000,14.2500000000000000,1577.0000000000000000,1223.0000000000000000,699.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Pirpainti, Town Panchayat",22.2300000000000000,5.1300000000000000,2.0500000000000000,342.0000000000000000,55.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Punpun, Town Panchayat",23.2000000000000000,5.3600000000000000,2.1400000000000000,357.0000000000000000,7.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Purnia, Municipal Corporation",575.9100000000000000,183.6000000000000000,133.3100000000000000,10276.0000000000000000,8533.0000000000000000,5164.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Rafiganj, Town Panchayat",28.0700000000000000,8.7400000000000000,7.6700000000000000,580.0000000000000000,561.0000000000000000,459.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Rahui, Town Panchayat",25.9300000000000000,5.9900000000000000,2.3900000000000000,399.0000000000000000,18.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Rajauli, Town Panchayat",38.1400000000000000,8.6200000000000000,3.7900000000000000,560.0000000000000000,175.0000000000000000,23.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Rajgir, Town Panchayat",13.9900000000000000,3.6600000000000000,2.5700000000000000,238.0000000000000000,160.0000000000000000,127.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Ramgarh, Town Panchayat",11.0500000000000000,2.5500000000000000,1.02000000000000000000,170.0000000000000000,5.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Ramnagar, Town Panchayat",210.4000000000000000,50.8100000000000000,31.4100000000000000,3382.0000000000000000,1887.0000000000000000,1032.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Raniganj, Town Panchayat",49.7900000000000000,11.4900000000000000,4.6000000000000000,766.0000000000000000,,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Raxaul Bazar, Municipality",88.8100000000000000,24.3800000000000000,13.3600000000000000,1617.0000000000000000,1277.0000000000000000,852.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Revelganj, Town Panchayat",73.9200000000000000,21.1700000000000000,15.2200000000000000,1411.0000000000000000,1158.0000000000000000,790.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Rohtas, Town Panchayat",32.5000000000000000,7.5000000000000000,3.0000000000000000,500.0000000000000000,12.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Rosera, Municipality",94.4200000000000000,25.6300000000000000,21.3900000000000000,1694.0000000000000000,1452.0000000000000000,803.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Rupauli, Town Panchayat",49.5300000000000000,11.4300000000000000,4.5700000000000000,762.0000000000000000,42.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sabour, Town Panchayat",15.2800000000000000,3.5200000000000000,1.41000000000000000000,235.0000000000000000,74.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Saharsa, Municipal Corporation",736.8100000000000000,178.1400000000000000,114.8300000000000000,11824.0000000000000000,8661.0000000000000000,5588.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sahebganj, Municipality",172.4100000000000000,46.4400000000000000,26.9500000000000000,3092.0000000000000000,2504.0000000000000000,1222.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sakra, Town Panchayat",35.4200000000000000,8.1800000000000000,3.2700000000000000,545.0000000000000000,114.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Samastipur, Municipal Corporation",143.1000000000000000,33.0200000000000000,16.8700000000000000,2121.0000000000000000,628.0000000000000000,319.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sampatchak, Municipality",8.1300000000000000,1.88000000000000000000,0.75000000000000000000,125.0000000000000000,,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sangrampur, Town Panchayat",21.1900000000000000,4.8900000000000000,1.96000000000000000000,326.0000000000000000,52.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sarairanjan, Town Panchayat",85.2200000000000000,19.6600000000000000,7.8700000000000000,1311.0000000000000000,300.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Saraiya, Town Panchayat",33.4100000000000000,7.7100000000000000,3.0800000000000000,514.0000000000000000,85.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sarmera, Town Panchayat",8.7800000000000000,2.0200000000000000,0.81000000000000000000,135.0000000000000000,51.0000000000000000,2.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sasaram, Municipal Corporation",165.8300000000000000,39.6500000000000000,22.7500000000000000,2590.0000000000000000,1077.0000000000000000,679.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Shahpur Patori, Municipality",145.7300000000000000,33.6300000000000000,13.4500000000000000,2242.0000000000000000,401.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Shahpur, Town Panchayat",29.6700000000000000,7.7500000000000000,5.8300000000000000,506.0000000000000000,453.0000000000000000,297.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sheikhopur Sarai, Town Panchayat",16.3800000000000000,3.7800000000000000,1.51000000000000000000,252.0000000000000000,18.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sheikhpura, Municipality",105.1000000000000000,26.1800000000000000,17.1500000000000000,1726.0000000000000000,1145.0000000000000000,574.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sheohar, Town Panchayat",201.2700000000000000,59.7900000000000000,51.0100000000000000,3981.0000000000000000,3901.0000000000000000,3019.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sherghati, Municipality",109.8800000000000000,30.6000000000000000,22.2400000000000000,2025.0000000000000000,1520.0000000000000000,799.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sikandra, Town Panchayat",8.1300000000000000,1.88000000000000000000,0.75000000000000000000,125.0000000000000000,75.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Silao, Town Panchayat",49.0600000000000000,12.2200000000000000,9.2400000000000000,810.0000000000000000,613.0000000000000000,457.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Simrahi, Town Panchayat",43.1600000000000000,9.9600000000000000,3.9800000000000000,664.0000000000000000,14.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Simri Bakhtiyarpur, Town Panchayat",364.7900000000000000,96.0700000000000000,68.0500000000000000,6403.0000000000000000,5456.0000000000000000,3874.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Singheshwar, Town Panchayat",33.4800000000000000,7.7200000000000000,3.0900000000000000,515.0000000000000000,173.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Singhia, Town Panchayat",65.3900000000000000,15.0900000000000000,6.0400000000000000,1006.0000000000000000,119.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Singhwara, Town Panchayat",72.0200000000000000,16.6200000000000000,6.6500000000000000,1108.0000000000000000,111.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sitamarhi, Municipal Corporation",255.7900000000000000,65.0400000000000000,46.7000000000000000,4256.0000000000000000,2650.0000000000000000,1688.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Siwan, Municipality",315.5300000000000000,76.4800000000000000,40.9800000000000000,5048.0000000000000000,1998.0000000000000000,962.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sonbarsa, Town Panchayat",59.7300000000000000,13.7900000000000000,5.5100000000000000,919.0000000000000000,272.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sonepur, Town Panchayat",135.8700000000000000,41.0800000000000000,36.7600000000000000,2726.0000000000000000,2656.0000000000000000,1843.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sour Bazar, Town Panchayat",72.4700000000000000,16.7300000000000000,6.6900000000000000,1115.0000000000000000,22.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sugauli, Town Panchayat",92.0900000000000000,24.2000000000000000,17.8800000000000000,1609.0000000000000000,1412.0000000000000000,746.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sultanganj, Municipality",100.4400000000000000,28.7400000000000000,25.2900000000000000,1906.0000000000000000,1772.0000000000000000,1126.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Supaul, Municipality",150.9300000000000000,39.3100000000000000,31.9700000000000000,2598.0000000000000000,2381.0000000000000000,1339.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Sursand, Town Panchayat",141.2300000000000000,31.7700000000000000,17.4500000000000000,2118.0000000000000000,1879.0000000000000000,648.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Suryagadha, Municipality",36.7200000000000000,8.4800000000000000,3.3900000000000000,565.0000000000000000,111.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Tajpur, Municipality",71.6300000000000000,16.5300000000000000,6.6100000000000000,1102.0000000000000000,23.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Tarapur, Town Panchayat",22.8800000000000000,5.2800000000000000,2.1100000000000000,352.0000000000000000,59.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Teghra, Town Panchayat",92.2500000000000000,24.4900000000000000,20.5500000000000000,1632.0000000000000000,1377.0000000000000000,991.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Thakurganj, Town Panchayat",40.2000000000000000,11.1600000000000000,7.0500000000000000,742.0000000000000000,375.0000000000000000,312.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Tikari, Municipality",45.1600000000000000,11.3500000000000000,7.2900000000000000,741.0000000000000000,494.0000000000000000,315.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Tribeniganj, Municipality",105.8200000000000000,24.4200000000000000,9.7700000000000000,1628.0000000000000000,58.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Udakishunganj, Municipality",257.7900000000000000,59.4900000000000000,23.8000000000000000,3966.0000000000000000,310.0000000000000000,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Warisaliganj, Town Panchayat",188.3400000000000000,54.6000000000000000,33.3100000000000000,3634.0000000000000000,3371.0000000000000000,2039.0000000000000000
India,Bihar,"Calendar Year (Jan - Dec), 2025","Wazirganj, Town Panchayat",29.1200000000000000,6.7200000000000000,2.6900000000000000,448.0000000000000000,,
India,Bihar,"Calendar Year (Jan - Dec), 2025","Yogapatti, Town Panchayat",27.1000000000000000,6.2600000000000000,2.5000000000000000,417.0000000000000000,41.0000000000000000,
India,Chandigarh,"Calendar Year (Jan - Dec), 2025","Chandigarh, Municipal Corporation",263.0200000000000000,28.7800000000000000,28.7800000000000000,1256.0000000000000000,1256.0000000000000000,1256.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Aamadi, Town Panchayat",28.1800000000000000,13.2400000000000000,11.3200000000000000,879.0000000000000000,862.0000000000000000,819.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Abhanpur, Municipality",51.8300000000000000,21.2100000000000000,26.1600000000000000,1372.0000000000000000,1330.0000000000000000,1143.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Adbhar, Town Panchayat",34.4000000000000000,16.1200000000000000,12.5300000000000000,1074.0000000000000000,994.0000000000000000,872.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Ahiwara, Municipality",53.9800000000000000,25.4700000000000000,27.9500000000000000,1689.0000000000000000,1675.0000000000000000,1583.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Akaltara, Municipality",50.3100000000000000,22.4400000000000000,17.3500000000000000,1478.0000000000000000,1287.0000000000000000,1227.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Ambagarh Chowki, Town Panchayat",29.1100000000000000,13.8200000000000000,11.8600000000000000,919.0000000000000000,896.0000000000000000,829.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Ambikapur, Municipal Corporation",232.4400000000000000,95.6200000000000000,99.1200000000000000,6183.0000000000000000,6036.0000000000000000,4969.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Amleshwar, Municipality",11.1000000000000000,5.2900000000000000,6.2800000000000000,353.0000000000000000,353.0000000000000000,343.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Antagarh, Town Panchayat",16.9000000000000000,8.0000000000000000,8.2900000000000000,532.0000000000000000,532.0000000000000000,455.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Arang, Municipality",75.7100000000000000,28.9900000000000000,22.5600000000000000,1877.0000000000000000,1794.0000000000000000,1704.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Arjunda, Town Panchayat",17.7700000000000000,8.2300000000000000,7.7100000000000000,544.0000000000000000,525.0000000000000000,521.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Bade Bacheli, Municipality",14.7700000000000000,6.7500000000000000,6.6400000000000000,447.0000000000000000,439.0000000000000000,349.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Bagbahara, Municipality",74.3500000000000000,35.9600000000000000,29.2700000000000000,2393.0000000000000000,2389.0000000000000000,1970.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Bagicha, Town Panchayat",37.1000000000000000,17.5700000000000000,14.5900000000000000,1167.0000000000000000,1167.0000000000000000,594.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Baikunthpur, Municipality",41.5800000000000000,18.5700000000000000,17.2800000000000000,1217.0000000000000000,1200.0000000000000000,988.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Balod, Municipality",78.9100000000000000,29.4000000000000000,28.4200000000000000,1836.0000000000000000,1784.0000000000000000,1749.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Baloda Bazar, Municipality",39.9500000000000000,13.1200000000000000,14.0700000000000000,778.0000000000000000,735.0000000000000000,692.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Baloda, Town Panchayat",73.2000000000000000,34.2700000000000000,29.8400000000000000,2270.0000000000000000,2161.0000000000000000,2023.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Balrampur, Municipality",14.0000000000000000,6.3600000000000000,5.8000000000000000,418.0000000000000000,418.0000000000000000,388.0000000000000000
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Banki Mongra, Municipality",2.0200000000000000,0.78000000000000000000,0.32000000000000000000,52.0000000000000000,26.0000000000000000,
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2025","Baramkela, Town Panchayat",20.1300000000000000,9.6800000000000000,8.4200000000000000,646.0000000000000000,646.0000000000000000,584.0000000000000000
